-0.35019159781135417,1.7799815601166666
0.24996503386911179,2.594004525373469
1.3275701010730496,4.7489216555228495
1.6073847782902375,5.096807517536107
2.4300549700871876,4.961173151855081
2.921132677121049,4.50821838197483
3.6513017630833833,3.02158970204534
3.5024808333021995,2.71372617625654
2.3096601373117043,1.4779270469686214
1.7990134485142795,0.16651583660242106
4.67260405839963,-2.948643349746611
4.7977694486719615,-3.3394598205547896
4.25416783438113,-3.8622690272894395
3.6256574234032226,-3.948951553991815
2.8916798754926782,-3.8971071550447407
1.51368402062424,-3.3295236821711187
0.9659794365525588,-2.8754107525444494
-0.503389087916848,-1.5337733528470163
-2.250007303614187,-1.3179735905147754
-2.6849114491984305,-1.4374277919706202
-2.9374668748768804,-2.201342698457692
-2.7524117711202694,-2.8395456481796684
-2.0051397915876534,-5.760712500199501
-2.0909934890929596,-6.246089975863193
-2.690491233473221,-6.421780678056379
-3.1426952220188515,-6.091489821831177
-3.6040886313398497,-5.548575027989408
-4.4635008628646,-3.2515745712275548
-4.801333632027492,-1.7709204044264932
-4.935913621550592,-1.728631326464403
-5.739312588392256,-2.268504491837791
-6.847556653441313,-1.7715539880887907
-7.009639550731819,-1.4292733930222963
-6.843111954820378,-0.7477469248503754
-6.525846392229234,-0.4685869859875757
-5.085995959156676,-0.07373133929701796
-3.8245319853711104,0.7055851810621917
-2.6738033593215507,2.1387869170224665
-2.275829051386819,1.8545398716388122
-2.6586885050169524,0.5564351902037346
-0.8497117586252241,1.2906509423901842
-0.35019159781135417,1.7799815601166666
