3.5930163980964016,-2.6318380017824596
4.059723979408188,-3.4455902533946947
3.5451247494363476,-3.455407209250381
1.1319635706778066,-1.7631141594001345
0.3539228470832435,-0.9821968292738517
-0.6508651100473085,0.9187933039653802
-0.7613021497065374,1.978659981094438
-0.6097201229905105,3.052275228320345
0.43683979487318825,5.050014001430661
1.1792999438508434,5.834491875908923
1.878743674863721,6.353427017671743
2.528955731874122,6.433548475329425
2.5977085106484883,6.260207453863617
2.563929443086085,5.708708245717136
1.804449672653945,3.3964482815264816
1.7935364225390642,3.170765260886341
2.698779262821117,3.3472018173663596
3.4251485557739043,2.272890421407908
3.220745041579587,1.7735299524908745
3.3717817734920748,1.1093151128767664
3.7384533768883905,1.0325533279447063
4.20302219239054,1.1417881477739653
5.125841828280083,1.9448193792503103
5.526955248739319,2.602347774661798
7.157489053650956,5.848377515905241
7.623936542830469,6.462317959059709
8.618954578632604,6.83287677792522
9.087736673024445,6.565545352825339
9.462399480950591,6.082538072749115
9.710984914499377,4.749165747562367
9.564249224724488,4.003705076191767
8.02989198320083,1.2819135853674035
7.339213660456491,0.13391667434535565
8.613612443632864,-0.10394809880021705
8.840446484289494,-0.27588513507928814
8.402007049738913,-0.8900557467353913
7.7629075407068475,-1.2766580583348857
5.842824107602757,-1.8986891228229088
5.465186418891056,-1.8179560459533641
3.9574968487090785,-1.3125386428712895
3.228085991855991,-1.7052372601788623
3.2825031074018147,-2.013400229023844
3.5930163980964016,-2.6318380017824596
