-10.295774942656056,-16.929545326570295
-14.02640929395726,-18.513526065121297
-16.518659313827058,-19.258158391551813
-18.062722040804985,-19.324921858575205
-18.5698697440031,-19.15456513003216
-19.42457276234616,-18.026673915347097
-19.567748786605513,-16.720102551080238
-19.413513577365187,-14.852542419375549
-17.55421495843932,-5.392279266766715
-13.93425979860249,8.523592768801628
-13.24050028458091,11.19092665831609
-12.507484374752678,15.860718989484578
-12.364626396148413,18.044151727775116
-12.161755961653352,20.27997011886526
-10.950948863811593,25.272795029670483
-9.85326137234443,27.634459989461426
-9.209810334219677,28.570467972905732
-8.51605976874554,29.257827482203716
-7.781588676605571,29.632464409971213
-6.224704082435631,29.20515601402178
-5.396867586012572,28.38235401139835
-4.517464574137503,27.205116069431433
-3.571493051733783,25.716659616598697
4.179022262599787,12.643466855830201
5.623039090329787,10.122345712256617
6.886070791866665,7.574902537376277
7.860596163175431,5.024073776912767
8.439094000221097,2.49279587658968
8.514043098968674,0.004005282130605581
8.329086495219745,-1.2172896361113055
7.4522167553117225,-3.599399802636099
6.764062476286704,-4.754819139048888
5.93065842594657,-5.88309071382459
4.969203611929769,-6.981685670808557
2.7309377234199665,-9.079730306782716
0.18685687186489686,-11.028722197734206
-2.5254468816278397,-12.80843049442587
-5.268381475950644,-14.398624347620544
-10.295774942656056,-16.929545326570295
